trial_id,run_id,task_id,family,complexity,arm,model,provider,seed,epoch,configured_executor_quality,success,catastrophic,requirement_accuracy,failed_requirement_ids,failure_reasons,terminal_status,candidate_attempts,rejections,accepted_candidate_id,budget_exhausted,total_input_tokens,total_output_tokens,total_reasoning_tokens,total_tokens,total_model_latency_s,end_to_end_latency_s,audit_tp,audit_tn,audit_fp,audit_fn,injected_faults
trial-656c93786d399f9e97,decisive-20260831-054125,policy-L3-d0c453dd1b54,policy,3,A_DIRECT,qwen3.5:9b-q8_0,ollama,211,2,0.2,False,False,0.875,"[""r8""]","[""requirement:r8""]",FAILED,1,0,trial-656c93786d399f9e97-direct-0,False,510,89,0,599,2.0418414999730885,2.0420976000023074,0,0,0,0,[]
trial-783ddb5b05a5cbb154,decisive-20260831-054125,policy-L3-d0c453dd1b54,policy,3,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.4,False,False,0.875,"[""r8""]","[""fault:ordering_violation"", ""requirement:r8""]",FAILED,2,1,cand-44099aa84537,False,1456,134,0,1590,3.1504997000447474,3.1511780999717303,0,1,1,0,"[""forbidden_procedure"", ""ordering_violation""]"
trial-b5a50b43bff30cf354,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,A_DIRECT,qwen3.5:9b-q8_0,ollama,211,2,0.2,False,False,0.9090909090909091,"[""r11""]","[""requirement:r11""]",FAILED,1,0,trial-b5a50b43bff30cf354-direct-0,False,658,131,0,789,3.064936199982185,3.0652183000347577,0,0,0,0,[]
trial-10066ce582dc8266d9,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.2,False,False,1.0,[],"[""rejected_all""]",REJECTED_ALL,3,3,,False,2816,338,0,3154,7.946329400001559,7.947399700002279,0,2,0,1,"[""omitted_requirement"", ""wrong_value""]"
trial-21d1f67ed23d95baca,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.4,False,False,0.9090909090909091,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2869,610,0,3479,13.65403979999246,13.655131499981508,0,2,0,1,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-af923866839f182cad,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.6,False,False,0.9090909090909091,"[""r11""]","[""fault:ordering_violation"", ""requirement:r11""]",FAILED,3,2,cand-bce5dee59c53,False,2875,395,0,3270,9.01016610005172,9.01133230002597,0,2,1,0,"[""omitted_requirement"", ""ordering_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-4a60cdc5b3fbc0e020,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.8,False,False,0.9090909090909091,"[""r10""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2830,350,0,3180,8.107036900008097,8.108032799966168,0,2,0,1,"[""forbidden_procedure"", ""omitted_requirement""]"
trial-8cb4ee520781bec268,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.95,False,False,1.0,[],"[""rejected_all""]",REJECTED_ALL,3,3,,False,2835,723,0,3558,15.315738199977204,15.316699799965136,0,0,0,3,[]
trial-6efa87bf2800a927b8,decisive-20260831-054125,reconciliation-L2-de0d4583e6af,reconciliation,2,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.2,False,False,0.8,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2629,188,0,2817,4.532500699919183,4.533513100002892,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-3e49c84653fb401970,decisive-20260831-054125,reconciliation-L2-de0d4583e6af,reconciliation,2,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.4,False,False,0.8,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,2,1,cand-d91d63b31ff6,False,1657,137,0,1794,3.3418999999412335,3.3426144999684766,0,1,1,0,"[""omitted_requirement"", ""wrong_value""]"
trial-be841e0e24e7d3539e,decisive-20260831-054125,reconciliation-L4-5fb930501af2,reconciliation,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.2,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,5164,180,0,5344,5.144562200002838,5.145751599979121,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-cad11c268664a9104e,decisive-20260831-054125,reconciliation-L4-5fb930501af2,reconciliation,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,211,2,0.6,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,5162,160,0,5322,4.342703800008167,4.343976000032853,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-411539cba4942d74e5,decisive-20260831-054125,state-L1-e7a2eea0086e,state,1,D_INVERTED,llama3.1:8b,ollama,211,0,0.6,False,False,0.5,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-9df1b5fec360,False,289,34,0,323,0.4626020999858156,0.46287950000260025,0,0,1,0,"[""omitted_requirement""]"
trial-efd9adf67bb11af8ac,decisive-20260831-054125,state-L3-46a78030c9c1,state,3,D_INVERTED,llama3.1:8b,ollama,211,0,0.4,False,False,0.8333333333333334,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,3,2,cand-7e1327894a26,False,2068,160,0,2228,2.0487678000936285,2.0498572000069544,0,2,1,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-20caf77e5aed079b20,decisive-20260831-054125,state-L4-cb6ce71623e3,state,4,D_INVERTED,llama3.1:8b,ollama,211,0,0.2,False,False,0.9090909090909091,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-d766930899b8,False,1072,13,0,1085,0.3837593999924138,0.38417829998070374,0,0,1,0,"[""omitted_requirement""]"
trial-1442c9120974a282cc,decisive-20260831-054125,policy-L1-16b73b05bcd6,policy,1,D_INVERTED,llama3.1:8b,ollama,211,0,0.95,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-03f04f80d83b,False,204,34,0,238,0.4386235999991186,0.4388559000217356,0,0,1,0,"[""omitted_requirement""]"
trial-5f22514cf441f4a227,decisive-20260831-054125,policy-L2-81aa48b9b6e4,policy,2,D_INVERTED,llama3.1:8b,ollama,211,0,0.2,False,False,0.75,"[""r4""]","[""fault:omitted_requirement"", ""requirement:r4""]",FAILED,2,1,cand-365f2bf90319,False,855,87,0,942,1.182292600045912,1.1828567999764346,0,1,1,0,"[""omitted_requirement"", ""wrong_value+forced_requirement_violation""]"
trial-9537c5ad5c11af3e2b,decisive-20260831-054125,policy-L3-df438bf6628d,policy,3,D_INVERTED,llama3.1:8b,ollama,211,0,0.2,False,False,0.8571428571428571,"[""r4""]","[""fault:omitted_requirement"", ""requirement:r4""]",FAILED,1,0,cand-c0579d273690,False,623,34,0,657,0.5419085000175983,0.5422920000273734,0,0,1,0,"[""omitted_requirement""]"
trial-ddbc3004f6407a1b45,decisive-20260831-054125,policy-L4-02346f5e3d9e,policy,4,D_INVERTED,llama3.1:8b,ollama,211,0,0.2,False,False,0.9230769230769231,"[""r7""]","[""fault:omitted_requirement"", ""requirement:r7""]",FAILED,1,0,cand-5b51a2de27e5,False,1064,13,0,1077,0.38036149996332824,0.38078730000415817,0,0,1,0,"[""omitted_requirement""]"
trial-a950e53b94c861372f,decisive-20260831-054125,policy-L4-02346f5e3d9e,policy,4,D_INVERTED,llama3.1:8b,ollama,211,0,0.4,False,False,0.9230769230769231,"[""r6""]","[""fault:wrong_value"", ""requirement:r6""]",FAILED,1,0,cand-70d96d943de8,False,1083,13,0,1096,0.39329239999642596,0.3937768999603577,0,0,1,0,"[""wrong_value""]"
trial-f36d6f5a1b40b73ab9,decisive-20260831-054125,reconciliation-L1-380e8c4289ce,reconciliation,1,D_INVERTED,llama3.1:8b,ollama,211,0,0.4,False,False,0.5,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-266e4a53663f,False,358,34,0,392,0.47656579996692017,0.4768284999881871,0,0,1,0,"[""omitted_requirement""]"
trial-59d8567a04e65e784c,decisive-20260831-054125,reconciliation-L3-8f1f98406cfb,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,211,0,0.2,False,False,0.8333333333333334,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-92817404e8ee,False,863,34,0,897,0.5861876999842934,0.586616899992805,0,0,1,0,"[""omitted_requirement""]"
trial-8070dc4713716f4089,decisive-20260831-054125,reconciliation-L4-7bebcad19e6d,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,0,0.2,False,True,0.9090909090909091,"[""r11""]","[""fault:omitted_requirement"", ""requirement:r11""]",FAILED,2,1,cand-a52f0647a107,False,3062,79,0,3141,1.5496909999055788,1.5506744000012986,0,1,1,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-8035f506798543b2e8,decisive-20260831-054125,reconciliation-L4-7bebcad19e6d,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,0,0.4,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4654,124,0,4778,1.8632548000314273,1.8644547000294551,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-4762a412b54daf2ea4,decisive-20260831-054125,reconciliation-L4-7bebcad19e6d,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,0,0.6,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4552,161,0,4713,2.5979646999621764,2.599230699997861,0,2,0,0,"[""wrong_value""]"
trial-944723feb4a7eed789,decisive-20260831-054125,state-L1-08c2942b62b0,state,1,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.5,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-178b5e7e68e2,False,290,34,0,324,0.46392370003741235,0.464213999977801,0,0,1,0,"[""omitted_requirement""]"
trial-0ae8c66335e1d232c8,decisive-20260831-054125,state-L3-6bcb6f27ecd1,state,3,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.8571428571428571,"[""r4""]","[""fault:omitted_requirement"", ""requirement:r4""]",FAILED,2,1,cand-147fbbe7caca,False,1527,85,0,1612,1.3400345999980345,1.340787899971474,0,1,1,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-92b305cdcbbcb6583b,decisive-20260831-054125,state-L4-51a508993f67,state,4,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.9090909090909091,"[""r9""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,3392,134,0,3526,2.0597880000132136,2.0611241000005975,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-e18daabc49330db95e,decisive-20260831-054125,policy-L1-2f952d719ba5,policy,1,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,2,1,cand-57f69921e236,False,468,69,0,537,0.9191621999489143,0.9195980000076815,0,1,1,0,"[""forbidden_procedure+forced_requirement_violation"", ""omitted_requirement""]"
trial-155b49da1605517131,decisive-20260831-054125,policy-L2-743b65432ccf,policy,2,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.8,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1589,199,0,1788,2.629921000043396,2.6308346000150777,0,3,0,0,"[""forbidden_procedure"", ""unintended_side_effect+forced_requirement_violation"", ""wrong_value+forced_requirement_violation""]"
trial-621318504819b14ef2,decisive-20260831-054125,policy-L2-743b65432ccf,policy,2,D_INVERTED,llama3.1:8b,ollama,211,1,0.4,False,True,0.8,"[""r4""]","[""fault:forbidden_procedure"", ""requirement:r4""]",FAILED,1,0,cand-f46973f1900e,False,510,34,0,544,0.4631288999808021,0.4634245000197552,0,0,1,0,"[""forbidden_procedure""]"
trial-f988200367b9f42d38,decisive-20260831-054125,policy-L2-743b65432ccf,policy,2,D_INVERTED,llama3.1:8b,ollama,211,1,0.6,False,False,0.8,"[""r3""]","[""fault:wrong_value"", ""requirement:r3""]",FAILED,1,0,cand-f09110651abb,False,496,34,0,530,0.5010121999657713,0.5012832999927923,0,0,1,0,"[""wrong_value""]"
trial-1475edfb0b779b1788,decisive-20260831-054125,policy-L3-81681682e967,policy,3,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.8333333333333334,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1881,210,0,2091,2.5671498000156134,2.5680849999771453,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-4997c198f0738e6100,decisive-20260831-054125,policy-L4-41a848043050,policy,4,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.9285714285714286,"[""r14""]","[""fault:omitted_requirement"", ""requirement:r14""]",FAILED,1,0,cand-da693567ee99,False,1127,13,0,1140,0.3960032999748364,0.3963897000066936,0,0,1,0,"[""omitted_requirement""]"
trial-bb3b7c5f39b9c153d0,decisive-20260831-054125,policy-L4-41a848043050,policy,4,D_INVERTED,llama3.1:8b,ollama,211,1,0.4,False,True,0.9285714285714286,"[""r12""]","[""fault:omitted_requirement"", ""requirement:r12""]",FAILED,1,0,cand-eee5ddb1688d,False,1133,13,0,1146,0.36508939997293055,0.36547720001544803,0,0,1,0,"[""omitted_requirement""]"
trial-b1967ce9160e5fb7ea,decisive-20260831-054125,reconciliation-L2-3567b59b9ec7,reconciliation,2,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.75,"[""r4""]","[""fault:omitted_requirement"", ""requirement:r4""]",FAILED,1,0,cand-b948e29c2315,False,611,34,0,645,0.5202123000053689,0.5205299000372179,0,0,1,0,"[""omitted_requirement""]"
trial-8606e20413e876c23f,decisive-20260831-054125,reconciliation-L3-b523773ee1d7,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,211,1,0.4,False,False,0.8888888888888888,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,3843,178,0,4021,2.6314858000841923,2.6327438000007533,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-4616c30904649311bd,decisive-20260831-054125,reconciliation-L3-b523773ee1d7,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,211,1,0.6,False,False,0.8888888888888888,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,3,2,cand-8c26e9a7eb9f,False,3818,158,0,3976,2.4950422999681905,2.496292900003027,0,2,1,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-16b0964032704dc30a,decisive-20260831-054125,reconciliation-L4-97370149eb0c,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,1,0.2,False,False,0.9090909090909091,"[""r10""]","[""fault:omitted_requirement"", ""requirement:r10""]",FAILED,1,0,cand-3251d47aa00f,False,1491,34,0,1525,0.706125799973961,0.7065748999593779,0,0,1,0,"[""omitted_requirement""]"
trial-c6367f07a0881e2b69,decisive-20260831-054125,reconciliation-L4-97370149eb0c,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,1,0.6,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4599,351,0,4950,5.009754799946677,5.010917000006884,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-6096ae0a889fcb6e68,decisive-20260831-054125,state-L1-14308a8a3bf5,state,1,D_INVERTED,llama3.1:8b,ollama,211,2,0.6,False,False,0.5,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-c183203c66dd,False,290,34,0,324,0.46176909998757765,0.4620639000204392,0,0,1,0,"[""omitted_requirement""]"
trial-add47eaeff136f9e99,decisive-20260831-054125,state-L2-08acf3cc4f3e,state,2,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.75,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1571,152,0,1723,1.986063299991656,1.9869359000003897,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-19d4290ea491c69023,decisive-20260831-054125,state-L2-08acf3cc4f3e,state,2,D_INVERTED,llama3.1:8b,ollama,211,2,0.4,False,False,0.75,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-d7f5b9634be0,False,464,34,0,498,0.4902996000018902,0.49060299998382106,0,0,1,0,"[""omitted_requirement""]"
trial-1c0bad12ca480471d0,decisive-20260831-054125,state-L2-08acf3cc4f3e,state,2,D_INVERTED,llama3.1:8b,ollama,211,2,0.8,False,False,0.75,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-5a566b6445af,False,464,34,0,498,0.4311514000291936,0.4314573999727145,0,0,1,0,"[""omitted_requirement""]"
trial-6fc0101157eadc6630,decisive-20260831-054125,state-L3-5a3864f097d0,state,3,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.8333333333333334,"[""r5""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1989,164,0,2153,2.3047031000605784,2.3056764000211842,0,3,0,0,"[""wrong_value""]"
trial-c7df269717e2f1e004,decisive-20260831-054125,state-L4-84f9b874e7eb,state,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.9,"[""r8""]","[""fault:omitted_requirement"", ""requirement:r8""]",FAILED,1,0,cand-891b9316a669,False,986,14,0,1000,0.3937308000167832,0.3941511999582872,0,0,1,0,"[""omitted_requirement""]"
trial-448bbc746c7b2b713f,decisive-20260831-054125,state-L4-84f9b874e7eb,state,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.4,False,False,0.9,"[""r8""]","[""fault:omitted_requirement"", ""requirement:r8""]",FAILED,1,0,cand-fbdff32f7ae1,False,986,14,0,1000,0.19515410001622513,0.19553450000239536,0,0,1,0,"[""omitted_requirement""]"
trial-c5ac0efdd6f81c5df8,decisive-20260831-054125,policy-L1-93f83983851f,policy,1,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.5,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,961,145,0,1106,1.8547510000062175,1.8554792000213638,0,3,0,0,"[""ordering_violation+forced_requirement_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-b4857bcda976dd402b,decisive-20260831-054125,policy-L2-186ebc55df5a,policy,2,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,True,0.75,"[""r3""]","[""fault:forbidden_procedure"", ""requirement:r3""]",FAILED,1,0,cand-ef162c02ff3e,False,438,34,0,472,0.494513800018467,0.4948011999949813,0,0,1,0,"[""forbidden_procedure""]"
trial-4ffdcb5d3645ea83f5,decisive-20260831-054125,policy-L3-d0c453dd1b54,policy,3,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.875,"[""r2""]","[""fault:wrong_value"", ""requirement:r2""]",FAILED,1,0,cand-d7a5545c4f36,False,716,34,0,750,0.547158400004264,0.5475225999834947,0,0,1,0,"[""wrong_value""]"
trial-decca157090c7000fb,decisive-20260831-054125,policy-L3-d0c453dd1b54,policy,3,D_INVERTED,llama3.1:8b,ollama,211,2,0.4,False,True,0.875,"[""r7""]","[""fault:forbidden_procedure"", ""requirement:r7""]",FAILED,1,0,cand-2d90cf5cdbd0,False,730,34,0,764,0.5317559000104666,0.5321137999999337,0,0,1,0,"[""forbidden_procedure""]"
trial-79b326e1af58794e18,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.9090909090909091,"[""r8""]","[""fault:wrong_value"", ""requirement:r8""]",FAILED,1,0,cand-369029ace363,False,936,13,0,949,0.3759641000069678,0.3763188000302762,0,0,1,0,"[""wrong_value""]"
trial-6e7c072ada16241c3c,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.4,False,False,0.9090909090909091,"[""r11""]","[""fault:omitted_requirement"", ""requirement:r11""]",FAILED,1,0,cand-2a41cd314d8a,False,911,13,0,924,0.3297457000007853,0.3301324999774806,0,0,1,0,"[""omitted_requirement""]"
trial-cdf1f75b0c0399d1a0,decisive-20260831-054125,policy-L4-9770dd7e83e3,policy,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.6,False,False,0.9090909090909091,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-6894801daf15,False,917,27,0,944,0.5045151999802329,0.5049046999774873,0,0,1,0,"[""omitted_requirement""]"
trial-e4848275ce4e938d72,decisive-20260831-054125,reconciliation-L2-de0d4583e6af,reconciliation,2,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.8,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2385,301,0,2686,3.8408344999770634,3.842022700002417,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-702353713c8986af7f,decisive-20260831-054125,reconciliation-L2-de0d4583e6af,reconciliation,2,D_INVERTED,llama3.1:8b,ollama,211,2,0.4,False,False,0.8,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,2,1,cand-d91d63b31ff6,False,1497,107,0,1604,1.5413314999896102,1.5420189999858849,0,1,1,0,"[""omitted_requirement"", ""wrong_value""]"
trial-de356cf51d517e92b2,decisive-20260831-054125,reconciliation-L4-5fb930501af2,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.2,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4597,147,0,4744,2.713807399966754,2.715012900007423,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-268b3a45dc32e623b5,decisive-20260831-054125,reconciliation-L4-5fb930501af2,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,211,2,0.6,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4599,184,0,4783,2.8688767999992706,2.8701872999663465,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-16ef9c503ea0cb8808,decisive-20260831-054125,state-L3-46a78030c9c1,state,3,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.4,False,False,0.8333333333333334,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2039,266,0,2305,2.0996571000432596,2.100637800002005,0,3,0,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-a96d598a22b55fa881,decisive-20260831-054125,policy-L1-16b73b05bcd6,policy,1,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.95,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-03f04f80d83b,False,194,69,0,263,0.5315765999839641,0.5318064999883063,0,0,1,0,"[""omitted_requirement""]"
trial-aa809b94e2ed0ed150,decisive-20260831-054125,policy-L2-81aa48b9b6e4,policy,2,B_DIRECT_CHECKED,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.0,[],[],REJECTED_ALL,3,3,,False,943,141,0,1084,1.0903789999429137,1.0908394000143744,0,0,0,0,[]
trial-eece30339861324030,decisive-20260831-054125,policy-L2-81aa48b9b6e4,policy,2,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.75,"[""r1""]","[""fault:wrong_value+forced_requirement_violation"", ""requirement:r1""]",FAILED,1,0,cand-d9c4a9d6daca,False,444,35,0,479,0.3262239000177942,0.326555100036785,0,0,1,0,"[""wrong_value+forced_requirement_violation""]"
trial-ba8009cdbacfd56c08,decisive-20260831-054125,policy-L2-81aa48b9b6e4,policy,2,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.4,False,False,0.75,"[""r1""]","[""fault:unintended_side_effect+forced_requirement_violation"", ""requirement:r1""]",FAILED,1,0,cand-ddb403c4819a,False,475,35,0,510,0.32852669997373596,0.3288651999901049,0,0,1,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-ddf5e7a4705fc14e12,decisive-20260831-054125,policy-L3-df438bf6628d,policy,3,A_DIRECT,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.14285714285714285,"[""r1"", ""r2"", ""r3"", ""r4"", ""r5"", ""r7""]","[""requirement:r1"", ""requirement:r2"", ""requirement:r3"", ""requirement:r4"", ""requirement:r5"", ""requirement:r7""]",FAILED,1,0,trial-ddf5e7a4705fc14e12-direct-0,False,446,75,0,521,0.6015849999967031,0.6018742999876849,0,0,0,0,[]
trial-d34e76dae9ad28c4a4,decisive-20260831-054125,policy-L3-df438bf6628d,policy,3,B_DIRECT_CHECKED,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.0,[],[],REJECTED_ALL,3,3,,False,1382,225,0,1607,1.695160799950827,1.695641300000716,0,0,0,0,[]
trial-b0353fe06731ec00fd,decisive-20260831-054125,policy-L3-df438bf6628d,policy,3,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.8571428571428571,"[""r7""]","[""fault:omitted_requirement"", ""requirement:r7""]",FAILED,2,1,cand-f8dc582bb0ae,False,1218,83,0,1301,0.7899004999781027,0.7905345000326633,0,1,1,0,"[""omitted_requirement""]"
trial-2c39aecf49c37b08a8,decisive-20260831-054125,policy-L4-02346f5e3d9e,policy,4,A_DIRECT,phi4-mini:3.8b,ollama,211,0,0.2,False,True,0.07692307692307693,"[""r1"", ""r2"", ""r3"", ""r4"", ""r5"", ""r6"", ""r7"", ""r8"", ""r9"", ""r10"", ""r11"", ""r13""]","[""requirement:r1"", ""requirement:r10"", ""requirement:r11"", ""requirement:r13"", ""requirement:r2"", ""requirement:r3"", ""requirement:r4"", ""requirement:r5"", ""requirement:r6"", ""requirement:r7"", ""requirement:r8"", ""requirement:r9""]",FAILED,1,0,trial-2c39aecf49c37b08a8-direct-0,False,737,187,0,924,1.4458729999605566,1.446148099959828,0,0,0,0,[]
trial-19879baac9ec43f5bc,decisive-20260831-054125,policy-L4-02346f5e3d9e,policy,4,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.9230769230769231,"[""r1""]","[""fault:wrong_value"", ""requirement:r1""]",FAILED,2,1,cand-5f913382da09,False,2125,83,0,2208,0.9137801999459043,0.9145215000025928,0,1,1,0,"[""omitted_requirement"", ""wrong_value""]"
trial-5d134d5d796ee23fd5,decisive-20260831-054125,policy-L4-02346f5e3d9e,policy,4,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.4,False,False,0.9230769230769231,"[""r6""]","[""fault:wrong_value"", ""requirement:r6""]",FAILED,1,0,cand-70d96d943de8,False,1072,35,0,1107,0.40386679995572194,0.4043599999858998,0,0,1,0,"[""wrong_value""]"
trial-4908edf8a830ce4571,decisive-20260831-054125,reconciliation-L1-380e8c4289ce,reconciliation,1,D_INVERTED,phi4-mini:3.8b,ollama,211,0,0.2,False,False,0.5,"[""r2""]","[""fault:wrong_value"", ""requirement:r2""]",FAILED,1,0,cand-7046a3bd8e0b,False,372,50,0,422,0.41655480000190437,0.4168578999815509,0,0,1,0,"[""wrong_value""]"
